raceId,year,driverId,constructorId,round,grid,position,circuitId,points_driver,points_constructor,wins,wins_constructor
334,1990,122,41,14,19,\N,26,6.0,7.0,0,0
334,1990,77,1,14,5,\N,26,40.0,118.0,0,6
334,1990,102,1,14,1,\N,26,78.0,118.0,6,6
334,1990,137,22,14,8,\N,26,26.0,47.0,0,0
334,1990,110,35,14,17,\N,26,0.0,0.0,0,0
334,1990,129,45,14,21,\N,26,0.0,0.0,0,0
334,1990,94,18,14,11,\N,26,0.0,0.0,0,0
334,1990,112,27,14,13,\N,26,0.0,0.0,0,0
334,1990,103,33,14,18,\N,26,5.0,7.0,0,0
334,1990,138,25,14,14,\N,26,2.0,15.0,0,0
334,1990,99,39,14,22,\N,26,0.0,0.0,0,0
334,1990,131,34,14,24,\N,26,2.0,2.0,0,0
334,1990,55,25,14,4,\N,26,13.0,15.0,0,0
334,1990,139,35,14,16,\N,26,0.0,0.0,0,0
334,1990,151,32,14,0,\N,26,0.0,3.0,0,0
334,1990,101,34,14,0,\N,26,0.0,2.0,0,0
334,1990,147,18,14,0,\N,26,0.0,0.0,0,0
334,1990,146,21,14,0,\N,26,0.0,2.0,0,0
334,1990,92,42,14,0,\N,26,0.0,0.0,0,0
334,1990,90,44,14,0,\N,26,0.0,0.0,0,0
334,1990,149,44,14,0,\N,26,0.0,0.0,0,0
334,1990,152,47,14,0,\N,26,0.0,0.0,0,0
335,1990,137,22,15,6,1,22,35.0,62.0,1,1
335,1990,90,22,15,8,2,22,6.0,62.0,0,1
335,1990,88,33,15,9,3,22,6.0,11.0,0,0
335,1990,119,3,15,7,4,22,22.0,54.0,1,2
335,1990,123,3,15,5,5,22,32.0,54.0,1,2
335,1990,138,25,15,14,6,22,3.0,16.0,0,0
335,1990,78,27,15,17,7,22,0.0,0.0,0,0
335,1990,94,18,15,10,8,22,0.0,0.0,0,0
335,1990,133,21,15,23,9,22,2.0,2.0,0,0
335,1990,112,27,15,25,10,22,0.0,0.0,0,0
335,1990,118,32,15,11,\N,22,3.0,3.0,0,0
335,1990,65,32,15,12,\N,22,0.0,3.0,0,0
335,1990,105,21,15,24,\N,22,0.0,2.0,0,0
335,1990,95,6,15,3,\N,22,31.0,100.0,1,6
335,1990,139,35,15,19,\N,22,0.0,0.0,0,0
335,1990,103,33,15,18,\N,22,5.0,11.0,0,0
335,1990,81,18,15,20,\N,22,0.0,0.0,0,0
335,1990,122,41,15,13,\N,22,6.0,7.0,0,0
335,1990,110,35,15,26,\N,22,0.0,0.0,0,0
335,1990,127,41,15,16,\N,22,1.0,7.0,0,0
335,1990,101,34,15,21,\N,22,0.0,2.0,0,0
335,1990,77,1,15,4,\N,22,40.0,118.0,0,6
335,1990,102,1,15,1,\N,22,78.0,118.0,6,6
335,1990,117,6,15,2,\N,22,69.0,100.0,5,6
335,1990,131,34,15,22,\N,22,2.0,2.0,0,0
335,1990,55,25,15,7,\N,22,13.0,16.0,0,0
335,1990,129,45,15,0,\N,22,0.0,0.0,0,0
335,1990,99,39,15,0,\N,22,0.0,0.0,0,0
335,1990,114,39,15,0,\N,22,0.0,0.0,0,0
335,1990,92,42,15,0,\N,22,0.0,0.0,0,0
336,1990,137,22,16,7,1,29,43.0,71.0,2,2
336,1990,95,6,16,3,2,29,37.0,110.0,1,6
336,1990,117,6,16,4,3,29,71.0,110.0,5,6
336,1990,77,1,16,2,4,29,43.0,121.0,0,6
336,1990,123,3,16,9,5,29,34.0,57.0,1,2
336,1990,119,3,16,6,6,29,23.0,57.0,1,2
336,1990,90,22,16,8,7,29,6.0,71.0,0,2
336,1990,55,25,16,5,8,29,13.0,16.0,0,0
336,1990,94,18,16,10,9,29,0.0,0.0,0,0
336,1990,78,27,16,12,10,29,0.0,0.0,0,0
336,1990,112,27,16,19,11,29,0.0,0.0,0,0
336,1990,131,34,16,17,12,29,2.0,2.0,0,0
336,1990,129,45,16,22,13,29,0.0,0.0,0,0
336,1990,139,35,16,21,\N,29,0.0,0.0,0,0
336,1990,102,1,16,1,\N,29,78.0,121.0,6,6
336,1990,99,39,16,26,\N,29,0.0,0.0,0,0
336,1990,65,32,16,18,\N,29,0.0,3.0,0,0
336,1990,138,25,16,13,\N,29,3.0,16.0,0,0
336,1990,122,41,16,14,\N,29,6.0,7.0,0,0
336,1990,118,32,16,11,\N,29,3.0,3.0,0,0
336,1990,127,41,16,16,\N,29,1.0,7.0,0,0
336,1990,110,35,16,15,\N,29,0.0,0.0,0,0
336,1990,103,33,16,23,\N,29,5.0,11.0,0,0
336,1990,81,18,16,20,\N,29,0.0,0.0,0,0
336,1990,101,34,16,25,\N,29,0.0,2.0,0,0
336,1990,88,33,16,24,\N,29,6.0,11.0,0,0
336,1990,105,21,16,0,\N,29,0.0,2.0,0,0
336,1990,114,39,16,0,\N,29,0.0,0.0,0,0
336,1990,133,21,16,0,\N,29,2.0,2.0,0,0
336,1990,92,42,16,0,\N,29,0.0,0.0,0,0
1,2009,18,23,1,1,1,1,10.0,18.0,1,1
1,2009,22,23,1,2,2,1,8.0,18.0,0,1
1,2009,15,7,1,20,3,1,6.0,11.0,0,0
1,2009,10,7,1,19,4,1,5.0,11.0,0,0
1,2009,4,4,1,10,5,1,4.0,4.0,0,0
1,2009,3,3,1,5,6,1,3.0,3.0,0,0
1,2009,67,5,1,13,7,1,2.0,3.0,0,0
1,2009,7,5,1,17,8,1,1.0,3.0,0,0
1,2009,16,10,1,16,9,1,0.0,0.0,0,0
1,2009,2,2,1,9,10,1,0.0,0.0,0,0
1,2009,21,10,1,15,11,1,0.0,0.0,0,0
1,2009,17,9,1,8,12,1,0.0,0.0,0,0
1,2009,20,9,1,3,13,1,0.0,0.0,0,0
1,2009,9,2,1,4,14,1,0.0,0.0,0,0
1,2009,8,6,1,7,15,1,0.0,0.0,0,0
2,2009,18,23,2,1,1,2,15.0,25.0,2,2
2,2009,2,2,2,10,2,2,4.0,4.0,0,0
2,2009,10,7,2,3,3,2,8.0,16.5,0,0
2,2009,15,7,2,2,4,2,8.5,16.5,0,0
2,2009,22,23,2,8,5,2,10.0,25.0,0,2
2,2009,17,9,2,5,6,2,1.5,1.5,0,0
2,2009,1,1,2,12,7,2,1.0,1.0,0,0
2,2009,3,3,2,4,8,2,3.5,3.5,0,0
2,2009,13,6,2,16,9,2,0.0,0.0,0,0
2,2009,7,5,2,15,10,2,1.0,3.0,0,0
2,2009,4,4,2,9,11,2,4.0,4.0,0,0
2,2009,6,3,2,11,12,2,0.0,3.5,0,0
2,2009,12,4,2,17,13,2,0.0,4.0,0,0
2,2009,8,6,2,7,14,2,0.0,0.0,0,0
2,2009,20,9,2,13,15,2,0.0,1.5,0,0
2,2009,67,5,2,20,16,2,2.0,3.0,0,0
2,2009,16,10,2,19,17,2,0.0,0.0,0,0
2,2009,21,10,2,18,18,2,0.0,0.0,0,0
2,2009,9,2,2,6,\N,2,0.0,4.0,0,0
2,2009,5,1,2,14,\N,2,0.0,1.0,0,0
3,2009,20,9,3,1,1,17,10.0,19.5,1,1
3,2009,17,9,3,3,2,17,9.5,19.5,0,1
3,2009,18,23,3,5,3,17,21.0,36.0,2,2
3,2009,22,23,3,4,4,17,15.0,36.0,0,2
3,2009,5,1,3,12,5,17,4.0,8.0,0,0
3,2009,1,1,3,9,6,17,4.0,8.0,0,0
3,2009,10,7,3,19,7,17,10.0,18.5,0,0
3,2009,67,5,3,10,8,17,3.0,4.0,0,0
3,2009,4,4,3,2,9,17,4.0,4.0,0,0
3,2009,8,6,3,8,10,17,0.0,0.0,0,0
3,2009,7,5,3,15,11,17,1.0,4.0,0,0
3,2009,2,2,3,11,12,17,4.0,4.0,0,0
3,2009,9,2,3,17,13,17,0.0,4.0,0,0
3,2009,21,10,3,20,14,17,0.0,0.0,0,0
3,2009,3,3,3,7,15,17,3.5,3.5,0,0
3,2009,12,4,3,16,16,17,0.0,4.0,0,0
3,2009,16,10,3,18,17,17,0.0,0.0,0,0
3,2009,6,3,3,14,\N,17,0.0,3.5,0,0
3,2009,13,6,3,13,\N,17,0.0,0.0,0,0
3,2009,15,7,3,6,\N,17,8.5,18.5,0,0
4,2009,18,23,4,4,1,3,31.0,50.0,3,3
4,2009,20,9,4,3,2,3,18.0,27.5,1,1
4,2009,15,7,4,1,3,3,14.5,26.5,0,0
4,2009,1,1,4,5,4,3,9.0,13.0,0,0
4,2009,22,23,4,6,5,3,19.0,50.0,0,3
4,2009,8,6,4,10,6,3,3.0,3.0,0,0
4,2009,10,7,4,2,7,3,12.0,26.5,0,0
4,2009,4,4,4,7,8,3,5.0,5.0,0,0
4,2009,3,3,4,9,9,3,3.5,3.5,0,0
4,2009,12,4,4,15,10,3,0.0,5.0,0,0
4,2009,17,9,4,18,11,3,9.5,27.5,0,1
4,2009,5,1,4,11,12,3,4.0,13.0,0,0
4,2009,7,5,4,20,13,3,1.0,4.0,0,0
4,2009,13,6,4,8,14,3,0.0,3.0,0,0
4,2009,21,10,4,17,15,3,0.0,0.0,0,0
4,2009,16,10,4,19,16,3,0.0,0.0,0,0
4,2009,67,5,4,16,17,3,3.0,4.0,0,0
4,2009,9,2,4,13,18,3,0.0,4.0,0,0
4,2009,2,2,4,14,19,3,4.0,4.0,0,0
4,2009,6,3,4,12,\N,3,0.0,3.5,0,0
5,2009,18,23,5,1,1,4,41.0,68.0,4,4
5,2009,22,23,5,3,2,4,27.0,68.0,0,4
5,2009,17,9,5,5,3,4,15.5,38.5,0,1
5,2009,20,9,5,2,4,4,23.0,38.5,1,1
5,2009,4,4,5,8,5,4,9.0,9.0,0,0
5,2009,13,6,5,4,6,4,3.0,6.0,0,0
5,2009,2,2,5,13,7,4,6.0,6.0,0,0
5,2009,3,3,5,9,8,4,4.5,4.5,0,0
5,2009,1,1,5,14,9,4,9.0,13.0,0,0
5,2009,10,7,5,6,10,4,12.0,26.5,0,0
5,2009,9,2,5,10,11,4,0.0,6.0,0,0
5,2009,12,4,5,12,12,4,0.0,9.0,0,0
5,2009,6,3,5,11,13,4,0.0,4.5,0,0
5,2009,21,10,5,20,14,4,0.0,0.0,0,0
5,2009,8,6,5,16,\N,4,3.0,6.0,0,0
5,2009,5,1,5,18,\N,4,4.0,13.0,0,0
5,2009,15,7,5,7,\N,4,14.5,26.5,0,0
5,2009,67,5,5,15,\N,4,3.0,4.0,0,0
5,2009,7,5,5,17,\N,4,1.0,4.0,0,0
5,2009,16,10,5,19,\N,4,0.0,0.0,0,0
6,2009,18,23,6,1,1,6,51.0,86.0,5,5
6,2009,22,23,6,3,2,6,35.0,86.0,0,5
6,2009,8,6,6,2,3,6,9.0,17.0,0,0
6,2009,13,6,6,5,4,6,8.0,17.0,0,0
6,2009,17,9,6,8,5,6,19.5,42.5,0,1
6,2009,3,3,6,6,6,6,7.5,7.5,0,0
6,2009,4,4,6,9,7,6,11.0,11.0,0,0
6,2009,7,5,6,14,8,6,2.0,5.0,0,0
6,2009,21,10,6,13,9,6,0.0,0.0,0,0
6,2009,10,7,6,20,10,6,12.0,26.5,0,0
6,2009,2,2,6,16,11,6,6.0,6.0,0,0
6,2009,1,1,6,19,12,6,9.0,13.0,0,0
6,2009,15,7,6,18,13,6,14.5,26.5,0,0
6,2009,16,10,6,15,14,6,0.0,0.0,0,0
6,2009,6,3,6,10,15,6,0.0,7.5,0,0
6,2009,5,1,6,7,\N,6,4.0,13.0,0,0
6,2009,9,2,6,17,\N,6,0.0,6.0,0,0
6,2009,20,9,6,4,\N,6,23.0,42.5,1,1
6,2009,12,4,6,12,\N,6,0.0,11.0,0,0
6,2009,67,5,6,11,\N,6,3.0,5.0,0,0
7,2009,18,23,7,2,1,5,61.0,96.0,6,6
7,2009,17,9,7,4,2,5,27.5,56.5,0,1
7,2009,20,9,7,1,3,5,29.0,56.5,1,1
7,2009,15,7,7,5,4,5,19.5,32.5,0,0
7,2009,3,3,7,9,5,5,11.5,11.5,0,0
7,2009,13,6,7,7,6,5,11.0,20.0,0,0
7,2009,9,2,7,10,7,5,2.0,8.0,0,0
7,2009,10,7,7,13,8,5,13.0,32.5,0,0
7,2009,8,6,7,6,9,5,9.0,20.0,0,0
7,2009,4,4,7,8,10,5,11.0,11.0,0,0
7,2009,2,2,7,11,11,5,6.0,8.0,0,0
7,2009,6,3,7,12,12,5,0.0,11.5,0,0
7,2009,1,1,7,16,13,5,9.0,13.0,0,0
7,2009,5,1,7,14,14,5,4.0,13.0,0,0
7,2009,67,5,7,18,15,5,3.0,5.0,0,0
7,2009,12,4,7,17,16,5,0.0,11.0,0,0
7,2009,16,10,7,15,17,5,0.0,0.0,0,0
7,2009,7,5,7,20,18,5,2.0,5.0,0,0
7,2009,22,23,7,3,\N,5,35.0,96.0,0,6
7,2009,21,10,7,19,\N,5,0.0,0.0,0,0
8,2009,20,9,8,1,1,9,39.0,74.5,2,2
8,2009,17,9,8,3,2,9,35.5,74.5,0,2
8,2009,22,23,8,2,3,9,41.0,105.0,0,6
8,2009,13,6,8,11,4,9,16.0,26.0,0,0
8,2009,3,3,8,7,5,9,15.5,15.5,0,0
8,2009,18,23,8,6,6,9,64.0,105.0,6,6
8,2009,15,7,8,4,7,9,21.5,34.5,0,0
8,2009,8,6,8,9,8,9,10.0,26.0,0,0
8,2009,10,7,8,8,9,9,13.0,34.5,0,0
8,2009,21,10,8,16,10,9,0.0,0.0,0,0
8,2009,6,3,8,5,11,9,0.0,15.5,0,0
8,2009,12,4,8,14,12,9,0.0,11.0,0,0
8,2009,9,2,8,12,13,9,2.0,8.0,0,0
8,2009,4,4,8,10,14,9,11.0,11.0,0,0
8,2009,2,2,8,15,15,9,6.0,8.0,0,0
8,2009,1,1,8,18,16,9,9.0,13.0,0,0
8,2009,16,10,8,20,17,9,0.0,0.0,0,0
8,2009,67,5,8,19,18,9,3.0,5.0,0,0
8,2009,7,5,8,17,\N,9,2.0,5.0,0,0
8,2009,5,1,8,13,\N,9,4.0,13.0,0,0
9,2009,17,9,9,1,1,20,45.5,92.5,1,3
9,2009,20,9,9,4,2,20,47.0,92.5,2,3
9,2009,13,6,9,8,3,20,22.0,32.0,0,0
9,2009,3,3,9,15,4,20,20.5,20.5,0,0
9,2009,18,23,9,3,5,20,68.0,112.0,6,6
9,2009,22,23,9,2,6,20,44.0,112.0,0,6
9,2009,4,4,9,12,7,20,13.0,13.0,0,0
9,2009,5,1,9,6,8,20,5.0,14.0,0,0
9,2009,10,7,9,20,9,20,13.0,34.5,0,0
9,2009,2,2,9,11,10,20,6.0,8.0,0,0
9,2009,21,10,9,18,11,20,0.0,0.0,0,0
9,2009,6,3,9,13,12,20,0.0,20.5,0,0
9,2009,12,4,9,10,13,20,0.0,13.0,0,0
9,2009,9,2,9,16,14,20,2.0,8.0,0,0
9,2009,16,10,9,7,15,20,0.0,0.0,0,0
9,2009,67,5,9,17,16,20,3.0,5.0,0,0
9,2009,15,7,9,14,17,20,21.5,34.5,0,0
9,2009,1,1,9,5,18,20,9.0,14.0,0,0
9,2009,8,6,9,9,\N,20,10.0,32.0,0,0
9,2009,7,5,9,19,\N,20,2.0,5.0,0,0
10,2009,1,1,10,4,1,11,19.0,28.0,1,1
10,2009,8,6,10,7,2,11,18.0,40.0,0,0
10,2009,17,9,10,3,3,11,51.5,98.5,1,3
10,2009,3,3,10,5,4,11,25.5,25.5,0,0
10,2009,5,1,10,6,5,11,9.0,28.0,0,1
10,2009,10,7,10,13,6,11,16.0,38.5,0,0
10,2009,18,23,10,8,7,11,70.0,114.0,6,6
10,2009,15,7,10,11,8,11,22.5,38.5,0,0
10,2009,6,3,10,9,9,11,0.0,25.5,0,0
10,2009,22,23,10,12,10,11,44.0,114.0,0,6
10,2009,2,2,10,15,11,11,6.0,8.0,0,0
10,2009,12,4,10,14,12,11,0.0,13.0,0,0
10,2009,9,2,10,18,13,11,2.0,8.0,0,0
10,2009,21,10,10,16,14,11,0.0,0.0,0,0
10,2009,153,5,10,19,15,11,0.0,5.0,0,0
10,2009,67,5,10,10,16,11,3.0,5.0,0,0
10,2009,20,9,10,2,\N,11,47.0,98.5,2,3
10,2009,4,4,10,1,\N,11,13.0,13.0,0,0
10,2009,16,10,10,17,\N,11,0.0,0.0,0,0
10,2009,13,6,10,0,\N,11,22.0,40.0,0,0
11,2009,22,23,11,3,1,12,54.0,126.0,1,7
11,2009,1,1,11,1,2,12,27.0,41.0,1,1
11,2009,8,6,11,6,3,12,24.0,46.0,0,0
11,2009,5,1,11,2,4,12,14.0,41.0,0,1
11,2009,3,3,11,7,5,12,29.5,29.5,0,0
11,2009,4,4,11,8,6,12,16.0,16.0,0,0
11,2009,18,23,11,5,7,12,72.0,126.0,6,7
11,2009,9,2,11,10,8,12,3.0,9.0,0,0
11,2009,17,9,11,9,9,12,51.5,98.5,1,3
11,2009,16,10,11,12,10,12,0.0,0.0,0,0
11,2009,2,2,11,11,11,12,6.0,9.0,0,0
11,2009,21,10,11,16,12,12,0.0,0.0,0,0
11,2009,15,7,11,18,13,12,22.5,38.5,0,0
11,2009,10,7,11,13,14,12,16.0,38.5,0,0
11,2009,154,4,11,14,15,12,0.0,16.0,0,0
11,2009,153,5,11,19,16,12,0.0,5.0,0,0
11,2009,69,6,11,20,17,12,0.0,46.0,0,0
11,2009,6,3,11,17,18,12,0.0,29.5,0,0
11,2009,67,5,11,15,\N,12,3.0,5.0,0,0
11,2009,20,9,11,4,\N,12,47.0,98.5,2,3
12,2009,8,6,12,6,1,13,34.0,56.0,1,1
12,2009,21,10,12,1,2,13,8.0,8.0,0,0
12,2009,20,9,12,8,3,13,53.0,104.5,2,3
12,2009,9,2,12,5,4,13,8.0,18.0,0,0
12,2009,2,2,12,3,5,13,10.0,18.0,0,0
12,2009,5,1,12,15,6,13,17.0,44.0,0,1
12,2009,22,23,12,4,7,13,56.0,128.0,1,7
12,2009,3,3,12,10,8,13,30.5,30.5,0,0
12,2009,17,9,12,9,9,13,51.5,104.5,1,3
12,2009,10,7,12,7,10,13,16.0,38.5,0,0
12,2009,16,10,12,11,11,13,0.0,8.0,0,0
12,2009,67,5,12,16,12,13,3.0,5.0,0,0
12,2009,6,3,12,18,13,13,0.0,30.5,0,0
12,2009,69,6,12,20,14,13,0.0,56.0,0,1
12,2009,4,4,12,13,\N,13,16.0,16.0,0,0
12,2009,15,7,12,2,\N,13,22.5,38.5,0,0
12,2009,18,23,12,14,\N,13,72.0,128.0,6,7
12,2009,154,4,12,19,\N,13,0.0,16.0,0,0
12,2009,1,1,12,12,\N,13,27.0,44.0,1,1
12,2009,153,5,12,17,\N,13,0.0,5.0,0,0
13,2009,22,23,13,5,1,14,66.0,146.0,2,8
13,2009,18,23,13,6,2,14,80.0,146.0,6,8
13,2009,8,6,13,3,3,14,40.0,62.0,1,1
13,2009,16,10,13,2,4,14,5.0,13.0,0,0
13,2009,4,4,13,8,5,14,20.0,20.0,0,0
13,2009,5,1,13,4,6,14,20.0,47.0,0,1
13,2009,2,2,13,15,7,14,12.0,20.0,0,0
13,2009,20,9,13,9,8,14,54.0,105.5,2,3
13,2009,21,6,13,14,9,14,8.0,62.0,0,1
13,2009,6,3,13,17,10,14,0.0,30.5,0,0
13,2009,10,7,13,16,11,14,16.0,38.5,0,0
13,2009,1,1,13,1,12,14,27.0,47.0,1,1
13,2009,67,5,13,19,13,14,3.0,5.0,0,0
13,2009,15,7,13,11,14,14,22.5,38.5,0,0
13,2009,154,4,13,12,15,14,0.0,20.0,0,0
13,2009,3,3,13,18,16,14,30.5,30.5,0,0
13,2009,24,10,13,7,\N,14,0.0,13.0,0,0
13,2009,153,5,13,20,\N,14,0.0,5.0,0,0
13,2009,9,2,13,13,\N,14,8.0,20.0,0,0
13,2009,17,9,13,10,\N,14,51.5,105.5,1,3
14,2009,1,1,14,1,1,15,37.0,59.0,2,2
14,2009,10,7,14,6,2,15,24.0,46.5,0,0
14,2009,4,4,14,5,3,15,26.0,26.0,0,0
14,2009,20,9,14,2,4,15,59.0,110.5,2,3
14,2009,18,23,14,11,5,15,84.0,153.0,6,8
14,2009,22,23,14,9,6,15,69.0,153.0,2,8
14,2009,5,1,14,8,7,15,22.0,59.0,0,2
14,2009,9,2,14,7,8,15,9.0,21.0,0,0
14,2009,6,3,14,10,9,15,0.0,30.5,0,0
14,2009,8,6,14,12,10,15,40.0,62.0,1,1
14,2009,3,3,14,3,11,15,30.5,30.5,0,0
14,2009,15,7,14,14,12,15,22.5,46.5,0,0
14,2009,21,6,14,17,13,15,8.0,62.0,0,1
14,2009,24,10,14,19,14,15,0.0,13.0,0,0
14,2009,153,5,14,16,\N,15,0.0,5.0,0,0
14,2009,67,5,14,13,\N,15,3.0,5.0,0,0
14,2009,17,9,14,4,\N,15,51.5,110.5,1,3
14,2009,16,10,14,15,\N,15,5.0,13.0,0,0
14,2009,2,2,14,20,\N,15,12.0,21.0,0,0
14,2009,154,4,14,18,\N,15,0.0,26.0,0,0
15,2009,20,9,15,1,1,22,69.0,120.5,3,4
15,2009,15,7,15,2,2,22,30.5,54.5,0,0
15,2009,1,1,15,3,3,22,43.0,65.0,2,2
15,2009,8,6,15,5,4,22,45.0,67.0,1,1
15,2009,3,3,15,7,5,22,34.5,34.5,0,0
15,2009,2,2,15,4,6,22,15.0,24.0,0,0
15,2009,22,23,15,6,7,22,71.0,156.0,2,8
15,2009,18,23,15,10,8,22,85.0,156.0,6,8
15,2009,9,2,15,9,9,22,9.0,24.0,0,0
15,2009,4,4,15,16,10,22,26.0,26.0,0,0
15,2009,5,1,15,11,11,22,22.0,65.0,0,2
15,2009,21,6,15,14,12,22,8.0,67.0,0,1
15,2009,16,10,15,8,13,22,5.0,13.0,0,0
15,2009,24,10,15,18,14,22,0.0,13.0,0,0
15,2009,6,3,15,15,15,22,0.0,34.5,0,0
15,2009,154,4,15,17,16,22,0.0,26.0,0,0
15,2009,17,9,15,19,17,22,51.5,120.5,1,4
15,2009,153,5,15,12,\N,22,0.0,5.0,0,0
15,2009,67,5,15,13,\N,22,3.0,5.0,0,0
15,2009,10,7,15,20,\N,22,24.0,54.5,0,0
16,2009,17,9,16,2,1,18,61.5,135.5,2,5
16,2009,9,2,16,8,2,18,17.0,32.0,0,0
16,2009,1,1,16,17,3,18,49.0,71.0,2,2
16,2009,20,9,16,15,4,18,74.0,135.5,3,5
16,2009,18,23,16,14,5,18,89.0,161.0,6,8
16,2009,8,6,16,5,6,18,48.0,70.0,1,1
16,2009,67,5,16,6,7,18,5.0,7.0,0,0
16,2009,22,23,16,1,8,18,72.0,161.0,2,8
16,2009,5,1,16,16,9,18,22.0,71.0,0,2
16,2009,155,7,16,11,10,18,0.0,54.5,0,0
16,2009,21,6,16,19,11,18,8.0,70.0,0,1
16,2009,24,10,16,20,12,18,0.0,13.0,0,0
16,2009,154,4,16,13,13,18,0.0,26.0,0,0
16,2009,153,5,16,12,14,18,0.0,7.0,0,0
16,2009,6,3,16,9,\N,18,0.0,34.5,0,0
16,2009,3,3,16,7,\N,18,34.5,34.5,0,0
16,2009,2,2,16,18,\N,18,15.0,32.0,0,0
16,2009,16,10,16,3,\N,18,5.0,13.0,0,0
16,2009,15,7,16,4,\N,18,30.5,54.5,0,0
16,2009,4,4,16,10,\N,18,26.0,26.0,0,0
356,1989,95,6,1,6,1,36,9.0,9.0,1,1
356,1989,117,1,1,5,2,36,6.0,6.0,0,0
356,1989,127,37,1,12,3,36,4.0,4.0,0,0
356,1989,65,22,1,10,4,36,3.0,4.0,0,0
356,1989,118,21,1,8,5,36,2.0,2.0,0,0
356,1989,145,22,1,11,6,36,1.0,4.0,0,0
356,1989,156,25,1,18,7,36,0.0,0.0,0,0
356,1989,138,32,1,21,8,36,0.0,0.0,0,0
356,1989,129,27,1,22,9,36,0.0,0.0,0,0
356,1989,105,25,1,20,10,36,0.0,0.0,0,0
356,1989,102,1,1,1,11,36,0.0,6.0,0,0
356,1989,112,33,1,26,12,36,0.0,0.0,0,0
356,1989,110,35,1,15,13,36,0.0,0.0,0,0
356,1989,157,48,1,17,14,36,0.0,0.0,0,0
356,1989,119,3,1,2,15,36,0.0,0.0,0,0
356,1989,158,21,1,24,\N,36,0.0,2.0,0,0
356,1989,146,49,1,25,\N,36,0.0,0.0,0,0
356,1989,84,34,1,13,\N,36,0.0,0.0,0,0
356,1989,122,37,1,7,\N,36,0.0,4.0,0,0
356,1989,137,32,1,9,\N,36,0.0,0.0,0,0
356,1989,131,34,1,14,\N,36,0.0,0.0,0,0
356,1989,123,3,1,4,\N,36,0.0,0.0,0,0
356,1989,94,18,1,16,\N,36,0.0,0.0,0,0
356,1989,77,6,1,3,\N,36,0.0,9.0,0,1
356,1989,159,18,1,23,\N,36,0.0,0.0,0,0
356,1989,114,33,1,0,\N,36,0.0,0.0,0,0
356,1989,163,27,1,0,\N,36,0.0,0.0,0,0
356,1989,148,44,1,0,\N,36,0.0,0.0,0,0
356,1989,90,42,1,0,\N,36,0.0,0.0,0,0
356,1989,133,35,1,0,\N,36,0.0,0.0,0,0
356,1989,160,45,1,0,\N,36,0.0,0.0,0,0
356,1989,161,48,1,0,\N,36,0.0,0.0,0,0
356,1989,162,42,1,0,\N,36,0.0,0.0,0,0
356,1989,164,39,1,0,\N,36,0.0,0.0,0,0
356,1989,88,49,1,0,\N,36,0.0,0.0,0,0
356,1989,140,46,1,0,\N,36,0.0,0.0,0,0
356,1989,92,46,1,0,\N,36,0.0,0.0,0,0
357,1989,102,1,2,1,1,21,9.0,21.0,1,1
357,1989,117,1,2,2,2,21,12.0,21.0,0,1
357,1989,145,22,2,7,3,21,5.0,8.0,0,0
357,1989,123,3,2,6,4,21,3.0,3.0,0,0
357,1989,118,21,2,12,5,21,4.0,4.0,0,0
357,1989,156,25,2,25,6,21,1.0,1.0,0,0
357,1989,133,35,2,9,7,21,0.0,0.0,0,0
357,1989,99,39,2,18,8,21,0.0,0.0,0,0
357,1989,158,21,2,21,9,21,0.0,4.0,0,0
357,1989,110,35,2,16,10,21,0.0,0.0,0,0
357,1989,65,22,2,23,11,21,3.0,8.0,0,0
357,1989,78,45,2,14,12,21,0.0,0.0,0,0
357,1989,84,34,2,22,\N,21,0.0,0.0,0,0
357,1989,138,32,2,24,\N,21,0.0,0.0,0,0
357,1989,159,18,2,15,\N,21,0.0,0.0,0,0
357,1989,127,37,2,19,\N,21,4.0,4.0,0,0
357,1989,137,32,2,8,\N,21,0.0,0.0,0,0
357,1989,95,6,2,3,\N,21,9.0,9.0,1,1
357,1989,119,3,2,4,\N,21,0.0,3.0,0,0
357,1989,131,34,2,17,\N,21,0.0,0.0,0,0
357,1989,94,18,2,11,\N,21,0.0,0.0,0,0
357,1989,129,27,2,10,\N,21,0.0,0.0,0,0
357,1989,77,6,2,5,\N,21,0.0,9.0,0,1
357,1989,122,37,2,13,\N,21,0.0,4.0,0,0
357,1989,112,33,2,20,\N,21,0.0,0.0,0,0
357,1989,114,33,2,26,\N,21,0.0,0.0,0,0
357,1989,105,25,2,0,\N,21,0.0,1.0,0,0
357,1989,163,27,2,0,\N,21,0.0,0.0,0,0
357,1989,157,48,2,0,\N,21,0.0,0.0,0,0
357,1989,90,42,2,0,\N,21,0.0,0.0,0,0
357,1989,92,46,2,0,\N,21,0.0,0.0,0,0
357,1989,148,44,2,0,\N,21,0.0,0.0,0,0
357,1989,160,45,2,0,\N,21,0.0,0.0,0,0
357,1989,140,46,2,0,\N,21,0.0,0.0,0,0
357,1989,164,39,2,0,\N,21,0.0,0.0,0,0
357,1989,162,42,2,0,\N,21,0.0,0.0,0,0
357,1989,88,49,2,0,\N,21,0.0,0.0,0,0
357,1989,146,49,2,0,\N,21,0.0,0.0,0,0
357,1989,161,48,2,0,\N,21,0.0,0.0,0,0
358,1989,102,1,3,1,1,6,18.0,36.0,2,2
358,1989,117,1,3,2,2,6,18.0,36.0,0,2
